기준년월,광역지자체,중분류,,지출액,전년도 지출액
201911,전라북도,문화서비스,5006,3060.0,1377.0
201911,전라북도,식음료,6001,482164.0,340000.0
201912,전라북도,관광총소비,0000,1207963.0,1111001.0
201912,전라북도,호텔,1001,15131.0,27680.0
201912,전라북도,콘도,1002,823.0,1901.0
201912,전라북도,캠핑장/펜션,1003,1756.0,416.0
201912,전라북도,기타숙박,1004,193485.0,148759.0
201912,전라북도,여행업,2001,4.0,0.0
201912,전라북도,육상운송,3001,0.0,0.0
201912,전라북도,수상운송,3002,195.0,0.0
201912,전라북도,항공운송,3003,71981.0,29232.0
201912,전라북도,렌터카,3004,6133.0,842.0
201912,전라북도,면세점,4001,0.0,0.0
201912,전라북도,관광기념품,4002,3305.0,6165.0
201912,전라북도,레저용품쇼핑,4003,30135.0,41378.0
201912,전라북도,대형쇼핑몰,4004,470227.0,523399.0
201912,전라북도,카지노,5001,0.0,0.0
201912,전라북도,관광유원시설,5002,174.0,81.0
201912,전라북도,골프장,5003,1236.0,2668.0
201912,전라북도,스키장,5004,0.0,0.0
201912,전라북도,기타레저,5005,0.0,0.0
201912,전라북도,문화서비스,5006,2728.0,2650.0
201912,전라북도,식음료,6001,410651.0,325830.0
