,유적지명,시도명,시군구명,경도,위도
5825,환선굴,강원도,삼척시,129.0083515,37.32328502
5826,영취산성,경상남도,창녕군,128.5374449,35.47161226
5827,이노정,대구광역시,달성군,128.4036122,35.64168574
5828,선농단,서울특별시,동대문구,127.0320986,37.58099828
5829,서악리마애석불상,경상북도,경주시,129.1758279,35.83343493
5830,경주구서경사,경상북도,경주시,129.2085642,35.84612799
5831,경주귀래정,경상북도,경주시,129.2461448,36.04894499
5832,용화사미륵석불,경기도,김포시,126.6754903,37.66441721
5833,삼곶리요지,경기도,연천군,127.026858,38.13223343
5834,도신리요지,경기도,연천군,127.1242449,38.1687143
5835,차탄리봉화봉보루,경기도,연천군,127.0576323,38.07984156
5836,용주사대웅전후불탱화,경기도,화성시,127.005051,37.21227333
5837,홍담,경기도,화성시,126.7317196,37.16927319
5838,안성봉업사석불입상,경기도,안성시,127.3977828,37.02653739
5839,팔각원당형석조부도,경기도,여주시,127.6612779,37.29778373
5840,반곡리지석묘군,울산광역시,울주군,129.140801,35.60786514
5841,은편리지석묘군,울산광역시,울주군,129.2236687,35.63854212
5842,동대굴,강원도,강릉시,128.9464867,37.58197883
5843,철원충렬사지,강원도,철원군,127.4497346,38.29050313
5844,경이정,충청남도,태안군,126.2964463,36.75627553
5845,영규대사묘,충청남도,공주시,127.1350429,36.35629377
5846,김두징묘비,충청남도,서산시,126.4054976,36.74571124
5847,직산현관아,충청남도,천안시 서북구,127.1611457,36.9034715
5848,도동리홍교,전라남도,영광군,126.5124473,35.27136353
5849,대곡리암각화,전라북도,남원시,127.3101369,35.40905408
5850,표의사,전라남도,장성군,126.6330263,35.23638111
5851,방답진봉수대,전라남도,여수시,127.7523853,34.64821763
5852,만취당,경상북도,영주시,128.6950675,36.84581657
5853,보성리암각화,경상북도,영천시,128.8406122,35.99402726
5854,봉화한수정,경상북도,봉화군,128.9165692,36.93873107
5855,기곡재사,경상북도,청송군,129.0353284,36.48960706
5856,송곳봉,경상북도,울릉군,130.8535738,37.53099134
5857,주목군총,전라북도,무주군,127.7749881,35.86384356
5858,용천동굴,제주특별자치도,제주시,126.7780861,33.54814322
5859,동송읍마애불상,강원도,철원군,127.2118013,38.18965428
5860,영동당곡리12장신당,충청북도,영동군,127.8186905,36.12570661
5861,장원한정려각,경기도,가평군,127.535241,37.75678037
5862,안면송림,충청남도,태안군,126.3289707,36.55095717
5863,조득남장군정려,경기도,포천시,127.1818696,37.84777153
5864,대굴포전라수군처치사영터,전라남도,함평군,126.5519094,34.98948944
5865,대관령국사성황사,강원도,평창군,128.7541699,37.69648434
5866,영귀정,경상북도,경주시,129.2514785,36.00091709
5867,모현정,경상남도,거창군,128.0684353,35.69693092
5868,고소대,전라남도,여수시,127.7387078,34.74011272
5869,삼양선사유적지,제주특별자치도,제주시,126.5876662,33.52333831
5870,장수대,강원도,인제군,128.3409096,38.11894413
5871,홍의장군곽재우묘소,대구광역시,달성군,128.4045886,35.62956633
5872,사성암,전라남도,구례군,127.4806094,35.18013346
5873,경주장항리사지,경상북도,경주시,129.3729984,35.77504247
5874,충렬사,충청북도,청주시 흥덕구,127.392492,36.62225127
5875,법기리도요지,경상남도,양산시,129.1215014,35.33957392
5876,고려고분군,경상남도,진주시,128.0530119,35.17733508
5877,윤보선가,서울특별시,종로구,126.9836973,37.57902086
5878,삼곶리유물산포지,경기도,연천군,127.0098749,38.13300216
5879,구미리유물산포지,경기도,연천군,126.9614062,38.00084561
5880,임은이민곤영정,경기도,여주시,127.5315352,37.36306677
5881,진동루,대구광역시,동구,128.6404672,36.00150278
5882,고산유적,대구광역시,수성구,128.7195246,35.85202189
5883,용봉동석불입상,대구광역시,달성군,128.512941,35.68414614
5884,보광루,강원도,원주시,128.0497412,37.39921282
5885,약수계곡마애입불상,경상북도,경주시,129.2204785,35.78834436
5886,이색선생묘,충청남도,서천군,126.7838795,36.09220471
5887,상신리당간지주,충청남도,공주시,127.2179813,36.38438062
5888,집영재,전라남도,영암군,126.5337665,34.76267572
5889,삼일사,전라남도,장성군,126.7970166,35.40558688
5890,남근석,전라북도,정읍시,126.951955,35.59939386
5891,손유호묘,경상남도,밀양시,128.7138049,35.45531563
5892,풍호정주사,경상북도,청송군,129.0128912,36.53925977
5893,손화중장군묘역,전라북도,정읍시,126.8176035,35.55825756
5894,와흘본향당,제주특별자치도,제주시,126.6389986,33.50231479
5895,제천금남루,충청북도,제천시,128.1714655,37.00449432
5896,반남박씨묘역,경기도,화성시,127.08436,37.21612546
5897,동장대,경기도,수원시 팔달구,127.0229773,37.28842022
5898,동학농민혁명기념관구관,전라북도,정읍시,126.8277592,35.63367083
5899,통영삼도수군통제영,경상남도,통영시,128.4230875,34.847752
5900,화순고인돌유적지,전라남도,화순군,126.9182563,34.98596779
5901,만휴정,경상북도,안동시,128.9098508,36.41045013
5902,여운형묘소,서울특별시,강북구,127.0121567,37.65713469
5903,황경한묘성지,제주특별자치도,제주시,126.3332314,33.94568648
5904,철조노사나불좌상,강원도,동해시,129.0144476,37.46385511
5905,정수사,전라남도,강진군,126.8446376,34.53182408
5906,태종대,강원도,횡성군,128.109353,37.35119613
5907,미루지돈대,인천광역시,강화군,126.4084298,37.59648974
5908,혜음원지,경기도,파주시,126.8918875,37.73538367
5909,봉선리유적,충청남도,서천군,126.7662638,36.12970551
5910,사부동도요지,경상북도,고령군,128.3197131,35.74374387
5911,용계산성,전라북도,완주군,127.3054833,36.06713578
5912,경주배리윤을곡마애불좌상,경상북도,경주시,129.2194374,35.80852426
5913,약사전,경상북도,경주시,129.4037253,35.83814154
5914,나옹선사부도,경기도,양주시,127.1099241,37.85073834
5915,대광리요지,경기도,연천군,127.1145385,38.18436238
5916,우정리보루,경기도,연천군,127.0101252,38.05690811
5917,송질선생묘및신도비,경기도,양주시,127.0396594,37.88489999
5918,김태원생가,대전광역시,동구,127.4216467,36.34657996
5919,농암진적,대전광역시,대덕구,127.4254273,36.36124747
5920,임시수도대통령관저,부산광역시,서구,129.0171778,35.10320544
5921,강화온수리성공회사제관,인천광역시,강화군,126.4902354,37.64061173
5922,옥천동은행나무,강원도,강릉시,128.899052,37.75495223
5923,호암고인돌군,충청남도,부여군,126.8287678,36.2182903
5924,가탑리사지,충청남도,부여군,126.9231488,36.27461354
5925,양천허씨정려,충청남도,논산시,127.1876584,36.19761591
5926,청안사마소,충청북도,괴산군,127.6413826,36.77492678
5927,영모정,전라남도,나주시,126.6683101,34.99792038
5928,이치전적지,전라북도,완주군,127.3371157,36.10689619
5929,학산리지석묘,경상남도,거제시,128.478243,34.86454949
5930,영양남씨재사,경상북도,안동시,128.6377161,36.48901869
5931,구암정사,경상북도,안동시,128.6835057,36.46414227
5932,청도범곡리지석묘군,경상북도,청도군,128.7306695,35.64988531
5933,축서사석등,경상북도,봉화군,128.8001637,36.98180447
5934,화사별서,경상남도,하동군,127.7070203,35.17134058
5935,박제상유적효충사,경상남도,양산시,129.0431629,35.3828319
5936,최규식경무관동상,서울특별시,종로구,126.9676612,37.59235468
5937,수산본향당,제주특별자치도,서귀포시,126.8930968,33.45144212
5938,죽계서원,충청북도,청주시 청원구,127.5221065,36.75860904
5939,장춘각,경기도,수원시 팔달구,127.0127959,37.28272379
5940,안동삼산정,경상북도,안동시,128.853956,36.6664697
5941,법흥왕릉,경상북도,경주시,129.1635654,35.82472611
5942,경충사,경상남도,하동군,127.8950065,34.98378556
5943,김영재묘성지,울산광역시,울주군,129.0409011,35.6110878
5944,단군전,충청북도,증평군,127.5836889,36.78117414
5945,처인성지,경기도,용인시 처인구,127.1725944,37.15007991
5946,태릉,서울특별시,노원구,127.0969395,37.63462854
5947,경헌당,경기도,가평군,127.4812174,37.68251421
5948,상동리석불좌상,강원도,횡성군,128.0013629,37.60164544
5949,칠불사,경상남도,하동군,127.6090869,35.2830617
5950,화음동정사지,강원도,화천군,127.5138505,38.03869811
5951,심원사지,경기도,연천군,127.1518149,38.12846288
5952,부소산성,충청남도,부여군,126.915842,36.29022921
5953,인왕동고분군,경상북도,경주시,129.2197889,35.83800253
5954,경주남산,경상북도,경주시,129.2178391,35.81103633
5955,상서장,경상북도,경주시,129.2248508,35.82484547
5956,영지석불좌상,경상북도,경주시,129.30724,35.76304222
5957,삼화리유물산포지,경기도,연천군,126.9705638,38.01451166
5958,진구주효자문지,경기도,연천군,126.9236962,38.01711959
5959,백령리느티나무,경기도,연천군,126.9134368,38.03301953
5960,고릉리요지,경기도,연천군,127.0385747,38.01696948
5961,간파리봉수지,경기도,양주시,127.0025278,37.93310903
5962,마애사면석불,경기도,파주시,126.8067004,37.9117412
5963,금동향로,경기도,화성시,127.005051,37.21227333
5964,수능봉산계표석,대구광역시,동구,128.6943063,36.00135344
5965,금정진관아터,부산광역시,금정구,129.0547287,35.25239876
5966,황장금표,강원도,원주시,128.0551013,37.42008693
5967,목포천자총통,전라남도,목포시,126.3728677,34.79200711
5968,이광윤묘,충청남도,홍성군,126.731354,36.47881984
5969,충화학음정,충청남도,부여군,126.8110764,36.1873245
5970,덕양서당,충청북도,옥천군,127.6856848,36.35163514
5971,서벽정,전라북도,무주군,127.768007,35.9586262
5972,화도봉수대,경상남도,거제시,128.4741834,34.82427747
5973,숙수사지당간지주,경상북도,영주시,128.579357,36.92414567
5974,뚝향나무,경상북도,청도군,128.6194114,35.66281483
5975,칠인정,경상북도,포항시 북구,129.3109177,36.08882523
5976,북방식고인돌,강원도,고성군,128.4410034,38.47427888
5977,귀면암,강원도,속초시,128.4693902,38.15209276
5978,한천정,충청북도,영동군,127.6552508,36.13568983
5979,비각,경기도,김포시,126.711424,37.61225989
5980,서거정선생묘소,경기도,화성시,126.9436739,37.20417338
5981,이영춘가옥,전라북도,군산시,126.759967,35.97097041
5982,해병대전투전적지,강원도,양구군,128.145624,38.29006557
5983,석창성지,전라남도,여수시,127.6615667,34.78336279
5984,숭의전,경기도,연천군,126.9731847,38.02414772
5985,이세영유적지,충청남도,청양군,126.8648364,36.34092751
5986,여산동현성지,전라북도,익산시,127.0841785,36.05869141
5987,영경묘,강원도,삼척시,129.0707324,37.39119162
5988,왜고개성지,서울특별시,용산구,126.971697,37.52951113
5989,조양선사사적지,강원도,속초시,128.590844,38.18820724
5990,황희정승영당지,경기도,파주시,126.7524828,37.86791453
5991,고인돌,전라남도,완도군,126.8710998,34.17506512
5992,군수리사지,충청남도,부여군,126.909103,36.26901564
5993,석조석가여래좌상,경상북도,경주시,129.2615102,36.03203601
5994,약계정,경상북도,안동시,128.918679,36.48220984
5995,연호정,경상북도,울진군,129.4086789,36.99397756
5996,노은동유적,대전광역시,유성구,127.3240647,36.37379727
5997,그림바위,강원도,정선군,128.7914366,37.33813018
5998,떡바위,충청북도,괴산군,127.9040695,36.74082006
5999,허가바위,서울특별시,강서구,126.8507625,37.56839403
6000,우이암,서울특별시,도봉구,127.0090224,37.68378849
6001,영랑호범바위,강원도,속초시,128.5758757,38.21468084
6002,눈썹바위,전라남도,구례군,127.5201487,35.29416551
6003,지네바위,경상북도,울릉군,131.8632431,37.24333459
6004,촛대바위,강원도,화천군,127.5236339,38.01864979
6005,봉화산부엉이바위,경상남도,김해시,128.7732759,35.31638841
6006,꽃바위마을,충청북도,충주시,128.0194389,36.98577164
6007,무학정,경상북도,성주군,128.1208396,35.92485024
6008,장군바위,경상북도,포항시 남구,129.5151074,36.04286866
6009,무흘구곡선바위,경상북도,성주군,128.0845967,35.91859302
6010,군함바위,경상북도,울릉군,131.8621043,37.24183462
6011,은제합은제완금제완,경상북도,경주시,129.227876,35.82944414
6012,고달사지,경기도,여주시,127.6546884,37.39311771
6013,마애삼존불상,충청남도,서산시,126.6052313,36.77380621
6014,영산전,경상북도,영천시,128.764282,36.01963082
6015,윤인함신도비,경기도,연천군,127.1253085,38.03071099
6016,성임묘및신도비,경기도,파주시,126.7647733,37.8346443
6017,캐나다전투기념비,경기도,가평군,127.5300197,37.87668624
6018,오두웅효자정문,경기도,안성시,127.1862186,37.04257699
6019,빙허현진건문학비,대구광역시,달서구,128.5588447,35.85035298
6020,메가우소장공덕비,대구광역시,달서구,128.5634967,35.85137908
6021,탑동삼층석탑,강원도,평창군,128.5552952,37.71544909
6022,창림사지삼층석탑,경상북도,경주시,129.21609,35.8102982
6023,도림사지3층석탑,충청남도,청양군,126.8873691,36.40534066
6024,삼용동삼층석탑,충청남도,천안시 동남구,127.1688129,36.7838246
6025,금성토평비,전라남도,나주시,126.716464,35.03271783
6026,경주최씨세효각,전라북도,고창군,126.6357795,35.5024495
6027,임호사유허비,경상북도,경산시,128.7843184,35.89320297
6028,탑선리석탑,충청남도,금산군,127.4978071,36.10551153
6029,단군신전,경상북도,의성군,128.7997294,36.36319111
6030,권율장군동상,경기도,고양시 덕양구,126.8247278,37.59936657
6031,청암정,경상북도,봉화군,128.7420227,36.90493176
6032,광개토태왕동상,경기도,구리시,127.1308746,37.5870853
6033,천왕문,전라남도,순천시,127.2753198,35.00204522
6034,이순신장군동상,전라남도,여수시,127.7510345,34.73998649
6035,석등,전라남도,장흥군,126.9048284,34.55128799
6036,김희봉기념비,경상남도,창녕군,128.507488,35.58191164
6037,현충탑,경기도,용인시 처인구,127.2059805,37.23042319
6038,봉림사지삼층석탑,경상남도,창원시 의창구,128.6532558,35.24588036
6039,계성사지석등,강원도,화천군,127.7043045,38.09747509
6040,인평대군묘,경기도,포천시,127.231873,37.94708533
6041,안성죽림리삼층석탑,경기도,안성시,127.3977828,37.02653739
6042,최헌효자정문,경기도,안성시,127.3231147,37.09113298
6043,반고서원유허비,울산광역시,울주군,129.1740233,35.60568083
6044,본적사지3층석탑,강원도,태백시,128.9763808,37.17436963
6045,3.1운동기념비,강원도,횡성군,127.9851635,37.49287258
6046,민대혁효자문,충청북도,영동군,127.7678789,36.26049854
6047,탁오대암각자,충청북도,단양군,128.3221154,36.93897661
6048,두세준효열비,전라북도,군산시,126.759935,35.90627734
6049,천성사삼층석탑,경상북도,봉화군,128.7839008,36.93872119
6050,장인풍정효각,경상북도,포항시 남구,129.512003,35.87739936
6051,선산임씨효열문,충청북도,영동군,127.6673585,36.1231907
6052,김석몽처남평문씨열녀문,경기도,파주시,126.8191496,37.80775172
6053,화성방조제준공기념탑,경기도,화성시,126.6852587,37.11232323
6054,망배단,경기도,파주시,126.7392787,37.88991342
6055,서행각,경기도,양주시,127.0293136,37.78537606
6056,예산3층석탑,경상북도,안동시,128.5808307,36.5762449
6057,서악리삼층석탑,경상북도,경주시,129.1848363,35.82798741
6058,용주사상량문,경기도,화성시,127.005051,37.21227333
6059,남정유정려문,경기도,화성시,126.8939273,37.27268838
6060,최만리선생묘,경기도,안성시,127.1557183,37.06101771
6061,단양우공휘존유적비,대구광역시,달서구,128.5452141,35.81808445
6062,온정개건비,부산광역시,동래구,129.0812329,35.22011263
6063,부용정,광주광역시,남구,126.836617,35.06970771
6064,동복남덕원비,전라남도,화순군,127.1299138,35.06442274
6065,청도척화비,경상북도,청도군,128.7053168,35.64821667
6066,김삿갓시비,전라남도,화순군,127.1327402,35.04677394
6067,쌍사자석등,충청북도,보은군,127.8332134,36.54221392
6068,중앙3층석탑,충청남도,보령시,126.6563007,36.34443379
6069,홍예문,인천광역시,중구,126.6263931,37.47454946
6070,6.25남침사적탑,강원도,강릉시,129.0130102,37.70590691
6071,한온장군충신정문,경기도,평택시,127.0309931,37.1118714
6072,김관식시비,대전광역시,중구,127.4133488,36.2997696
6073,김병욱송덕비,대구광역시,달서구,128.5005673,35.85783439
6074,천성진성,부산광역시,강서구,128.8183055,35.03107712
6075,서곡리석탑재,강원도,원주시,127.9411816,37.28887698
6076,천룡사지삼층석탑,경상북도,경주시,129.2214203,35.76482089
6077,김문기유허비,충청북도,옥천군,127.6811774,36.22968229
6078,송계서원유허비각,충청북도,영동군,127.9196708,36.17099194
6079,발산리오층석탑,전라북도,군산시,126.7966282,35.95939331
6080,허씨열녀비,경기도,양평군,127.458572,37.51867018
6081,유후재,경상북도,영천시,128.907383,35.87824402
6082,삼일운동기념비,충청남도,홍성군,126.6899553,36.50785038
6083,만석보지,전라북도,정읍시,126.8615113,35.68055707
6084,충렬탑,강원도,춘천시,127.7423929,37.91634784
6085,지주중류비,경상북도,구미시,128.3774346,36.08111299
6086,해탈문,충청남도,공주시,127.0122609,36.55790023
6087,충익사,경상남도,의령군,128.2600927,35.31513384
6088,이경직신도비,서울특별시,관악구,126.9748432,37.47018317
6089,거창유씨불이제각,경상남도,거창군,127.8391779,35.72982914
6090,현충탑,경기도,군포시,126.9354199,37.36301667
6091,손종로정충비각,경상북도,경주시,129.2528426,35.99920277
6092,박용래시비,대전광역시,중구,127.41419,36.29957511
6093,가스사고자위령탑,대구광역시,달서구,128.5369973,35.82562047
6094,태화루,울산광역시,중구,129.3078962,35.55352042
6095,기세철제불망비,충청남도,부여군,126.9340591,36.28428184
6096,오시수신도비,충청남도,공주시,127.0571294,36.47301384
6097,명국삼장비,충청남도,공주시,127.1286208,36.46195594
6098,정남진종려거리조성기념탑,전라남도,장흥군,127.026571,34.62864149
6099,법성입암리매향비,전라남도,영광군,126.4608752,35.33228717
6100,절도사안숙사적비,전라남도,여수시,127.7291478,34.75393534
6101,남중동오층석탑,전라북도,익산시,126.9512918,35.94561441
6102,유장양헌수묘와신도비,경기도,양평군,127.6858178,37.56326726
6103,시민헌장탑,경상남도,창원시 진해구,128.6597624,35.16712542
6104,6.25참전기념비,강원도,철원군,127.3091505,38.18429722
6105,태국군참전비,경기도,포천시,127.274234,38.07097933
6106,충혼탑,경기도,파주시,126.9421085,37.94500206
6107,이경려선생묘신도비,경기도,포천시,127.2413951,37.77236522
6108,내아삼문,경기도,양주시,127.0288895,37.78555463
6109,경찰충혼탑,광주광역시,남구,126.9146787,35.14251931
6110,상비군김진한비,강원도,평창군,128.5002989,37.3393716
6111,양악탑,전라북도,장수군,127.6423358,35.80378623
6112,UN군초전비,경기도,오산시,127.0496942,37.18401329
6113,무공수훈자전공비,경상남도,창녕군,128.5047689,35.52225121
6114,약수암,전라북도,남원시,127.6409954,35.40526974
6115,도솔암,부산광역시,서구,129.0190223,35.1218088
6116,안성암,강원도,양구군,127.9303414,38.19383116
6117,송광사응현당,전라남도,순천시,127.2761851,35.00273503
6118,법운암,경상남도,통영시,128.4224277,34.85252416
6119,백용암,인천광역시,미추홀구,126.6588848,37.46216648
6120,명성암,인천광역시,중구,126.6375053,37.46672532
6121,성불암,서울특별시,관악구,126.9446706,37.46757242
6122,성불암,서울특별시,관악구,126.9560502,37.47878942
6123,천진암,경기도,광주시,127.3828291,37.43243736
6124,일봉암,전라남도,나주시,126.8189788,34.91503231
6125,백운암,강원도,횡성군,127.9303104,37.52299616
6126,절부암,제주특별자치도,제주시,126.167073,33.32367026
6127,수암,강원도,고성군,128.4717758,38.22565966
6128,서전암,경상북도,영주시,128.4525002,36.92021991
6129,옛고도암,경상북도,김천시,128.0075925,36.1706284
6130,덕행암,강원도,평창군,128.5121855,37.33533536
6131,지족암,서울특별시,동대문구,127.0491007,37.5829315
6132,청석암,서울특별시,동대문구,127.0442679,37.58420719
6133,불령암,서울특별시,금천구,126.9218441,37.44610032
6134,단일암,충청남도,공주시,127.2134471,36.38317394
6135,보리암,부산광역시,연제구,129.1080325,35.18939189
6136,송암,서울특별시,종로구,126.9900907,37.57387862
6137,극락암,부산광역시,기장군,129.1434233,35.27539857
6138,약사암,강원도,홍천군,127.9518677,37.74658451
6139,장암,경기도,안성시,127.4660387,37.07709117
6140,백암,경상남도,거창군,127.8680489,35.79022978
6141,입암,경상북도,포항시 북구,129.0899357,36.15232584
6142,호암,전라남도,완도군,126.8895265,34.1554076
6143,하늘암,전라남도,진도군,126.0257983,34.23480232
6144,성전암,대구광역시,동구,128.6365597,36.006614
6145,오봉산암,전라남도,영암군,126.7412947,34.85581732
6146,송덕암,충청남도,서산시,126.5799342,36.6852992
6147,구룡사,울산광역시,울주군,129.1142659,35.6170577
6148,고운암,충청남도,서산시,126.5960269,36.78223418
6149,유신암,충청남도,부여군,126.7165295,36.28606312
6150,청원암,충청북도,옥천군,127.6408709,36.22445772
6151,홍련암,강원도,화천군,127.6906893,38.20794372
6152,법주사팔상전,충청북도,보은군,127.8330867,36.54197979
6153,선암사적묵당,전라남도,순천시,127.3305524,34.99584117
6154,대선암,경기도,성남시 수정구,127.1332186,37.43923634
6155,지장암,대전광역시,서구,127.3675388,36.35018554
6156,장암,충청북도,괴산군,127.7086761,36.76583754
6157,성전암,경상남도,양산시,129.089147,35.46694224
6158,송광사인월암,전라남도,순천시,127.2754386,35.00160197
6159,홍련암,강원도,원주시,128.0376874,37.43688904
6160,봉화산정토원,경상남도,김해시,128.775559,35.31715318
6161,금용암,부산광역시,동래구,129.0643336,35.21626368
6162,절꼴정자,충청남도,청양군,126.9370927,36.33209364
6163,지황사,경상남도,창원시 마산합포구,128.4798493,35.11461363
6164,관음암,서울특별시,성동구,127.0174191,37.54319349
6165,안양암,강원도,속초시,128.4844033,38.17615842
6166,충효암,서울특별시,관악구,126.9396343,37.48207144
6167,통도사은당,경상남도,양산시,129.0653635,35.48797055
6168,사명암,충청북도,단양군,128.2706302,37.01015467
6169,용궁암,경상남도,창원시 진해구,128.6992711,35.15088367
6170,창화암,대전광역시,대덕구,127.4127149,36.36458754
6171,역의암,전라남도,여수시,127.6298686,34.80056952
6172,화엄암,울산광역시,울주군,129.1141888,35.57353099
6173,상불암,경상북도,상주시,127.9129972,36.49505463
6174,송암,경상북도,예천군,128.2874927,36.62303977
6175,국사암,경기도,안성시,127.3423176,37.07149069
6176,혜각사,강원도,영월군,128.2923999,37.31814697
6177,국사암,경상남도,하동군,127.6499322,35.23720247
6178,도성암,경상남도,창녕군,128.5203847,35.54364398
6179,남미륵암,전라남도,해남군,126.6302052,34.46904581
6180,용수암,충청북도,충주시,127.9325656,36.97698651
6181,성도암,대구광역시,동구,128.6490897,35.88174417
6182,견성암,부산광역시,남구,129.1185855,35.11368454
6183,내원암,부산광역시,금정구,129.0697752,35.28433139
6184,서래암,서울특별시,종로구,126.9597539,37.5783482
6185,약사암,경기도,부천시,126.8037358,37.51496032
6186,금산사원통전,전라북도,김제시,127.0535729,35.72273379
6187,통도사용화전,경상남도,양산시,129.0642033,35.48811074
6188,옥천사팔상전,경상남도,고성군,128.2620681,35.08037874
6189,장원암,전라남도,순천시,127.2732935,35.0087973
6190,칠성암,부산광역시,중구,129.0316835,35.11400471
6191,용주암,경상남도,사천시,128.0581537,35.04721868
6192,월암,전라남도,영광군,126.5767497,35.24450136
6193,입암,경상북도,예천군,128.3333534,36.62516586
6194,신암,전라남도,나주시,126.7837731,35.04584148
6195,상암,경상북도,경산시,128.8513249,35.94289279
6196,교암,경상북도,울진군,129.4254077,36.8559932
6197,굴암,경기도,여주시,127.6990546,37.24135607
6198,중앙암,경상북도,영천시,128.7617581,35.99477224
6199,양진암,대구광역시,동구,128.7028074,36.0027342
6200,만덕사,부산광역시,북구,129.0440543,35.20740807
6201,덕혜암,경기도,가평군,127.5229337,37.60430037
6202,팔각정,서울특별시,중구,126.9876489,37.55165983
6203,창선면왕후박나무,경상남도,남해군,128.0126055,34.91619298
6204,목현리구송,경상남도,함양군,127.7458099,35.47715121
6205,운곡리은행나무,경상남도,함양군,127.687682,35.6334373
6206,주천석,전라북도,남원시,127.434634,35.39847442
6207,붉가시나무자생지,전라남도,함평군,126.5182517,35.07083489
6208,홍원리개오동나무,경상북도,청송군,129.0730379,36.33050596
6209,왜가리번식지,충청북도,진천군,127.4154584,36.92300746
6210,송사동소태나무,경상북도,안동시,128.9286246,36.36907461
6211,백악기화석,경상남도,진주시,128.0178526,35.12484503
6212,목포시사,전라남도,목포시,126.3704379,34.80490278
6213,녹나무자생지군락,제주특별자치도,서귀포시,126.478471,33.25994636
6214,이팝나무,전라남도,광양시,127.5918006,34.96982727
6215,성밖숲,경상북도,성주군,128.2793163,35.91588366
6216,예작도감탕나무,전라남도,완도군,126.5747948,34.15910601
6217,숲정이,전라남도,화순군,127.1223695,35.04385052
6218,이한시대비군,경상남도,창녕군,128.5302958,35.4534371
6219,연동리비자나무숲,전라남도,해남군,126.6256785,34.55010113
6220,공룡발자국화석지,전라남도,화순군,127.0900976,35.16953217
6221,굴참나무,서울특별시,관악구,126.9167812,37.47023922
6222,고수동굴,충청북도,단양군,128.3805864,36.98770903
6223,군등굴,강원도,영월군,128.4537432,37.19277612
6224,풍남굴,제주특별자치도,서귀포시,126.2873917,33.27216718
6225,소천굴,제주특별자치도,제주시,126.25909,33.37000568
6226,함왕혈,경기도,양평군,127.5025961,37.53128306
6227,천년동굴,강원도,정선군,128.6066227,37.23274882
6228,연화굴,경상북도,청송군,129.1557499,36.39773187
6229,서재굴,경상남도,하동군,127.8604889,35.08896364
6230,청석굴,충청북도,청주시 상당구,127.6860062,36.61351966
6231,비봉굴,경상북도,의성군,128.7013405,36.31174766
6232,시무굴,경상북도,상주시,128.0936976,36.43843052
6233,가제굴,경상북도,울릉군,131.8650607,37.24275389
6234,일광굴,충청북도,단양군,128.3570117,37.1171886
6235,장적굴,충청남도,보령시,126.6110765,36.20472009
6236,옥계석화동굴,강원도,강릉시,128.9148015,37.57397594
6237,작은신령굴,강원도,태백시,129.0343182,37.14469992
6238,작은굴,강원도,영월군,128.5408638,37.19516694
6239,용소굴,강원도,정선군,128.8985446,37.24442596
6240,물영아리습지,제주특별자치도,서귀포시,126.6929709,33.36895518
6241,부엉덤이,대구광역시,북구,128.5530761,35.90141621
6242,양동이원용가옥,경상북도,경주시,129.2553222,36.00280201
6243,박창규가옥,강원도,강릉시,128.9577945,37.7348098
6244,전용일가옥,충청남도,홍성군,126.5469201,36.60432262
6245,성위제가옥,충청북도,영동군,127.7104801,36.12085938
6246,위성탁가옥,전라남도,장흥군,126.9396644,34.5491151
6247,승주조승훈가옥,전라남도,순천시,127.2468105,35.07998919
6248,김덕진가옥,경상북도,영주시,128.6215462,36.73088179
6249,주하동경류정종택,경상북도,안동시,128.7415804,36.63967801
6250,오일도생가,경상북도,영양군,129.088226,36.63232289
6251,안동김씨고가터,경기도,포천시,127.1869254,38.01606943
6252,박헌봉선생생가,경상남도,산청군,127.9344559,35.27600823
6253,각리언곡재,경상북도,영덕군,129.3785501,36.57159292
6254,두계은농재,충청남도,계룡시,127.2718335,36.26583928
6255,선교사챔니스주택,대구광역시,중구,128.5851437,35.86669883
6256,윤탁가옥,전라남도,해남군,126.5594032,34.42718964
6257,이규행가옥,전라남도,함평군,126.6016293,35.13686296
6258,최석기가옥,전라남도,나주시,126.7192466,35.01820081
6259,강대식고택,전라북도,고창군,126.6495899,35.35198034
6260,권희문가옥,전라북도,장수군,127.3863411,35.58750396
6261,무릉리정씨고가,경상남도,거창군,127.9458212,35.66417127
6262,하중재집,경상북도,안동시,128.517662,36.53872021
6263,남명조식선생생가지,경상남도,합천군,128.1004588,35.38358924
6264,고이승만대통령별장,경상남도,창원시 진해구,128.633708,35.14801478
6265,봉화사동추원재,경상북도,봉화군,128.7550343,36.89707067
6266,외암종손댁,충청남도,아산시,127.0192031,36.73100678
6267,가인김병로생가터,전라북도,순창군,126.9772799,35.45059271
6268,선병국가옥,충청북도,보은군,127.7898651,36.46861238
6269,너와집,경상북도,울릉군,130.8710985,37.52101168
6270,해월헌,경상북도,울진군,129.4398478,36.83008531
6271,이해룡고가,경기도,안성시,127.2869192,36.91160882
6272,능성세가,대구광역시,북구,128.5937487,35.92107177
6273,금성중전리고가,충청북도,제천시,128.1911219,37.06251413
6274,고재환가옥,전라남도,담양군,127.0174855,35.23820567
6275,강씨고가,경상남도,의령군,128.1871606,35.29559374
6276,시인월하김달진생가,경상남도,창원시 진해구,128.7762099,35.12902441
6277,매사고택,경상남도,고성군,128.1938041,34.95059407
