,사업장명,시도명,시군구명,경도,위도
382,함양박물관,경상남도,함양군,127.72159245331905,35.52172906301241
383,산청산골박물관,경상남도,산청군,127.97973899562957,35.366224333828065
384,장사도해상공원,경상남도,통영시,128.55885814350276,34.709222150394055
385,창녕 비봉리 패총전시관,경상남도,창녕군,128.64420873299778,35.407788890191206
386,옥천사성보박물관,경상남도,고성군,128.2615084512143,35.07751558314441
387,김해민속박물관,경상남도,김해시,128.87495020072566,35.232471780473126
388,산청박물관,경상남도,산청군,127.830933811422,35.48950419475841
389,진영문화의집,경상남도,김해시,128.73229278179403,35.30160151006799
390,안동문화의집,경상남도,김해시,128.9169243954176,35.2328942171528
391,진주어린이박물관,경상남도,진주시,128.0778679483248,35.178380436186245
392,토지주택박물관,경상남도,진주시,128.14510617650714,35.17533612518319
393,김해목재문화체험장,경상남도,김해시,128.80681898974893,35.177052377617194
394,박진전쟁기념관,경상남도,창녕군,128.3853494823582,35.44492037056336
395,마산시립문신미술관,경상남도,마산시,128.569276,35.2067699
396,통영옻칠미술관,경상남도,통영시,128.4421323685129,34.851967709820364
397,대산미술관,경상남도,창원시,128.7433524181444,35.34219210897735
398,클레이아크김해미술관,경상남도,김해시,128.74409552993504,35.247698435785004
399,김해문화의 전당 윤슬미술관,경상남도,김해시,128.8690379400276,35.24087865337747
400,뮤지엄 남해,경상남도,남해군,128.040752,34.8702116
401,전혁림미술관,경상남도,통영시,128.41431507716285,34.82377242225749
402,경남도립미술관,경상남도,창원시,128.68995938119562,35.23722667850068
403,거창박물관,경상남도,거창군,127.90959540430293,35.67114248309877
404,대구향토역사관,대구광역시,중구,128.57682731070489,35.87109140135853
405,마산시립박물관,경상남도,창원시,128.5682877006526,35.202832054622206
406,삼성화재교통박물관,경기도,용인시,127.21714711917863,37.29753175643428
407,부평역사박물관,인천광역시,부평구,126.73708662595459,37.50958980816276
408,배다골민속박물관,경기도,고양시,126.84685240738838,37.628297704530254
409,록봉민속교육박물관,부산광역시,강서구,128.81225954016153,35.02863467163981
410,상주자전거박물관,경상북도,상주시,128.253629416955,36.45161603197993
411,인삼박물관,경상북도,영주시,128.47912005229557,36.883215765264524
412,군산대학교박물관,전라북도,군산시,126.68072469555995,35.94426161603541
413,휘목미술관,전라북도,부안군,126.56279260512343,35.591693568284576
414,예아리박물관,경기도,용인시,127.36290266220843,37.138809367197474
415,우양미술관,경상북도,경주시,129.28504187553253,35.83793403897924
416,여명카메라박물관,전라북도,전주시,127.15286048024683,35.81337351561662
417,목암미술관,경기도,고양시,126.92104026091015,37.71561663716171
418,남양주역사박물관,경기도,남양주시,127.2436731122653,37.54359163873021
419,목아박물관,경기도,여주시,127.68711377378678,37.28551264172887
420,바탕골미술관,경기도,양평군,127.3962399654498,37.48590924864463
421,청우요 도자기박물관,전라남도,강진군,126.80092299707647,34.50385866911794
422,진주익룡발자국전시관,경상남도,진주시,128.1391837232404,35.169181415449536
423,Art Rin Museum,경기도,파주시,126.91565051191844,37.77115235916517
424,종자와 시인박물관,경기도,연천군,127.10916998534854,38.06144631536806
425,장수미술관,전라북도,장수군,127.59164238006916,35.67363731789585
426,김택화미술관,제주특별자치도,제주시,126.65242618849645,33.540955752007335
427,미래엔교과서박물관,세종특별자치시,연동면,127.3342366241892,36.547030289437124
428,세종전통장류박물관,세종특별자치시,전동면,127.25857746353317,36.67196902136936
429,충청남도 산림박물관,세종특별자치시,금남면,127.24233943066216,36.43520201809716
430,세종시립민속박물관,세종특별자치시,전의면,127.16967191325679,36.605907228863124
431,한국여인생활사박물관,세종특별자치시,조치원읍,127.28654151755903,36.62706171639456
432,정읍시립미술관,전라북도,정읍시,126.86080439737351,35.549589653676335
433,영월지오뮤지엄,강원도,영월군,128.4310552856992,37.249988272497355
434,훈데르트바서파크,제주특별자치도,제주시,126.955792,33.4931705
435,청양군 백제문황체험박물관,충청남도,청양군,126.8448180515836,36.40289392331262
436,금산역사문화박물관,충청남도,금산군,127.49161610141755,36.111327715252294
437,부여생활사박물관,충청남도,부여군,126.91652255411724,36.30376038775694
438,농민문학기념관,충청북도,영동군,127.92912130578615,36.18603418610094
439,한국교통대학교 박물관,충청북도,충주시,127.87094976829918,36.967076388371126
440,우제길미술관,광주광역시,동구,126.94224180165547,35.12901696596752
441,의재미술관,광주광역시,동구,126.9666051016186,35.12637645417303
442,명칭,광주광역시,남구,126.907241,35.1444619
443,광주시립민속박물관,광주광역시,북구,126.88770970746472,35.18051435405469
444,전남대학교박물관,광주광역시,북구,126.90496338324017,35.17345612285443
445,한국미용박물관,광주광역시,북구,126.90863983253709,35.169661100209346
446,비움박물관,광주광역시,동구,126.91949160587612,35.14765287116938
447,무등현대미술관,광주광역시,동구,126.95291343316893,35.13140818499082
448,국윤미술관,광주광역시,동구,126.9357082880979,35.12911842968415
449,은암미술관,광주광역시,동구,126.91983636875533,35.14725781766657
450,시화문화마을 금봉미술관,광주광역시,북구,126.93987741455592,35.17652394115714
451,주안미술관,광주광역시,동구,126.91479707269552,35.15056495823677
452,소암미술관,광주광역시,남구,126.90620917667624,35.14099957673708
453,진한미술관,광주광역시,동구,126.91620531419878,35.14701522319939
454,드영미술관,광주광역시,동구,126.95255348402019,35.13156701202732
455,광주광역시 남구 이강하미술관,광주광역시,남구,126.9148664899101,35.13411715732419
456,소다미술관,경기도,화성시,127.00521073280733,37.199020823250656
457,소다미술관,경기도,화성시,127.00521073280733,37.199020823250656
458,한탄강 세계지질공원센터,경기도,포천시,127.22411944756946,38.07033504001197
459,증권박물관(부산관),부산광역시,남구,129.0645695154881,35.14549920053938
460,남가람박물관,경상남도,진주시,128.05411969399393,35.1498319165643
461,청솔수석박물관,경상북도,김천시,128.2237339473159,36.129559845600525
462,나주복암리고분전시관,전라남도,나주시,126.65512372429154,34.99308473354606
463,여주미술관,경기도,여주시,127.63607231776409,37.26207385696625
464,화성시 역사박물관,경기도,화성시,126.928235894079,37.130702608551616
465,성호박물관,경기도,안산시,126.86278387925265,37.33435066915973
466,여주박물관,경기도,여주시,127.65260510092673,37.2969020139666
467,방촌유물전시관,전라남도,장흥군,126.94225759401982,34.548282545801214
468,장흥동학농민혁명기념관,전라남도,장흥군,126.89454302532889,34.66626094833897
469,한국궁중꽃박물관,경상남도,양산시,129.17495299895546,35.36393306609133
470,박물관 휴르,대구광역시,수성구,128.63234060671454,35.863427085897534
471,태곳미술관,전라남도,화순군,126.96727756256278,35.034783704436215
472,C ART MUSEUM,경기도,양평군,127.73694281332621,37.39273506280578
473,광주교육대학교박물관,광주광역시,북구,126.90496338324017,35.17345612285443
474,우리삶문화옥당박물관,전라남도,영광군,126.40206355070751,35.35784707681566
475,송광사성보박물관,전라남도,순천시,127.27497825999446,34.9994759627079
476,송광사성보박물관,전라남도,순천시,127.27497825999446,34.9994759627079
477,나절로미술관,전라남도,진도군,126.21767040618404,34.37992239992603
478,갓바위미술관,전라남도,목포시,126.38435106538844,34.78745044207365
479,진도현대미술관,전라남도,진도군,126.259305,34.4848498
480,설문대여성문화센터 여성역사문화전시관,제주특별자치도,제주시,126.49968616782377,33.481630055336716
481,서귀포감귤박물관,제주특별자치도,서귀포시,126.60686371123808,33.26850378046012
482,(주)타임파크,제주특별자치도,제주시,126.25810323433578,33.321342877720866
483,오백년이야기,제주특별자치도,서귀포시,126.88400869502533,33.414075136505936
484,이랜드 뮤지엄,제주특별자치도,제주시,126.27374743006726,33.43268116005789
485,제주교육박물관,제주특별자치도,제주시,126.53722829960891,33.491734025523805
486,제주세계자연유산센터 세계유산전시관,제주특별자치도,제주시,126.7134934775838,33.45422061166651
487,피규어뮤지엄제주,제주특별자치도,서귀포시,126.35467948591408,33.27913085597487
488,제주해양동물박물관,제주특별자치도,서귀포시,126.85473222767178,33.42688527556955
489,포토갤러리자연사랑 미술관,제주특별자치도,서귀포시,126.7708423735671,33.35230502718332
490,우산미술관,제주특별자치도,제주시,126.7443963474772,33.42227485107773
491,제주도립미술관,제주특별자치도,제주시,126.48882453280352,33.44982104516136
492,제주추사관,제주특별자치도,서귀포시,126.27748703961294,33.24738928472738
493,제주도립 김창열미술관,제주특별자치도,제주시,126.26795376310156,33.33633427339669
494,김해분청도자박물관,경상남도,김해시,128.7450235469548,35.248780036363854
495,김천시립박물관,경상북도,김천시,128.00714056309113,36.11455030338296
496,영암곤충박물관,전라남도,영암군,126.68382261989143,34.787893818577544
497,근현대사미술관담다,경기도,용인시,127.14564351460683,37.271989392589845
498,일제강점기 군산역사관,전라북도,군산시,126.73606917902389,35.96481360965933
499,저녁노을미술관,전라남도,신안군,126.249859,34.8444869
500,보현박물관,경상남도,밀양시,128.92673985011712,35.484063271342094
501,여주시 미술관 아트뮤지엄 려,경기도,여주시,127.60882605447809,37.23630853636676
502,서해미술관,충청남도,서산시,126.3763312982216,36.63586018379724
503,공주기독교박물관,충청남도,공주시,127.12198152240522,36.448191741596645
504,한국전통창조박물관,경상북도,의성군,128.4060884749943,36.387368618068216
505,한국광고영상박물관,경상북도,경주시,129.2767712561438,35.7850612727106
506,용문사성보유물관,경상북도,예천군,128.36866897337742,36.728639443279256
507,소수박물관,경상북도,영주시,128.58151755313338,36.92307091717192
508,한국국학진흥원유교문화박물관,경상북도,안동시,128.8101085459474,36.6993044093899
509,대구대학교 중앙박물관,경상북도,경산시,128.84695343632984,35.89968603892986
510,바니베어뮤지엄,경상북도,경주시,129.27446554262693,35.849555756193254
511,부석사성보박물관,경상북도,영주시,128.68593558997654,36.99429206301722
512,옛길박물관,경상북도,문경시,128.07546304711124,36.7603365439277
513,은해사성보박물관,경상북도,영천시,128.78881892741524,35.989075440793236
514,포항바다화석박물관,경상북도,포항시,129.56555608243207,36.07380336517304
515,경상북도독립운동기념관,경상북도,안동시,128.85732558121742,36.530756261750305
516,청도박물관,경상북도,청도군,128.68572220672945,35.69125580542054
517,의성조문국박물관,경상북도,의성군,128.6683270541279,36.273787341853165
518,경산공룡박물관,경상북도,경산시,128.80360858952073,35.79287896513728
519,경주버드파크,경상북도,경주시,129.26205082132057,35.84720841454873
520,경주한국대중음악박물관,경상북도,경주시,129.28847803375288,35.837203744137454
521,잉카마야박물관,경상북도,문경시,128.02414462342767,36.60862715141666
522,하회세계탈박물관,경상북도,안동시,128.52679524347522,36.54603289416621
523,신풍미술관,경상북도,예천군,128.4358830662065,36.53711087271608
524,김천시립미술관,경상북도,김천시,128.11901030982787,36.114196337873985
525,대구가톨릭대학교 김종복미술관,경상북도,경산시,128.81206319160881,35.911737015586574
526,알천미술관,경상북도,경주시,129.2053983094243,35.85953400665407
527,포항시립미술관,경상북도,포항시,129.39072538444958,36.0634899779464
528,영남대학교박물관,경상북도,경산시,128.7523548892219,35.830245325699025
529,경북대학교자연사박물관,경상북도,군위군,128.5759263032857,36.11856608639935
530,경북과학대학교박물관,경상북도,칠곡군,128.3380870180355,35.9906694788375
531,보경사성보박물관,경상북도,포항시,129.3053107236992,36.2603654168678
532,영담한지미술관,경상북도,청도군,128.94772654268843,35.701781860610254
533,경주대박물관,경상북도,경주시,129.1612310739529,35.82694400160769
534,안동대학교박물관,경상북도,안동시,128.79606145428522,36.53918880457084
535,대구한의대학교박물관,경상북도,경산시,128.77486360910518,35.793948798110755
536,영남대학교자연박물관,경상북도,경산시,128.7523548892219,35.830245325699025
537,대구가톨릭대학교역사박물관,경상북도,경산시,128.807586,35.909147
538,호당미술관,경상북도,영천시,128.888089542957,35.990596320873514
539,시안미술관,경상북도,영천시,128.8884611918136,36.02954379442423
540,향암미술관,경상북도,울진군,129.35362808923662,36.715473880290006
541,조선대학교미술관,광주광역시,동구,126.93340938149368,35.13959379482895
542,경주솔거미술관,경상북도,경주시,129.28840581477718,35.83023472702464
543,파파월드,제주특별자치도,제주시,126.39249556775452,33.409283232584045
544,보석 앤 화석박물관,제주특별자치도,서귀포시,126.84293675197323,33.34101632803313
545,제주화석박물관,제주특별자치도,서귀포시,126.84293675197323,33.34101632803313
546,테마공원 선녀와 나무꾼,제주특별자치도,제주시,126.7026610870251,33.47623515212756
547,트릭아트뮤지엄,제주특별자치도,서귀포시,126.784289855648,33.396366024034066
548,제주 4. 3 평화기념관,제주특별자치도,제주시,126.61782805964286,33.44830648411791
549,제주돌문화공원,제주특별자치도,제주시,126.65287554962735,33.43880882784962
550,비엘바이크파크,제주특별자치도,서귀포시,126.79412401199342,33.34243933543839
551,다희연 티 뮤지엄,제주특별자치도,제주시,126.70533024751518,33.48428201485332
552,(주)제주해양과학관,제주특별자치도,서귀포시,126.92607114506765,33.43069292593128
553,경주세계자동차박물관,경상북도,경주시,129.268547,35.85213
554,장천 꽃 박물관,경기도,고양시,126.823615628575,37.64898924682204
