,체험지명,시도명,시군구명,경도,위도
7870,장아트아뜰리에,대구,수성구,128.7087459,35.84345646
7871,두루미,대구,수성구,128.709711,35.84283717
7872,아이캔피오피,대구,수성구,128.7089606,35.83860532
7873,이나민화화실,대구,수성구,128.7060531,35.83404997
7874,스타일손뜨개,대구,수성구,128.7094832,35.83861951
7875,동원갤러리,대구,수성구,128.709511,35.83846773
7876,황실유럽자수,대구,수성구,128.7097261,35.83838537
7877,버블솝,대구,수성구,128.7097134,35.83758534
7878,제이아트블라썸,대구,수성구,128.7090145,35.83431156
7879,미소민화화실,대구,수성구,128.707867,35.83343756
7880,자연에비누공방,대구,수성구,128.7078559,35.83281594
7881,실과붓쟁이,대구,수성구,128.7085347,35.8336083
7882,글그림캘리그라피,대구,수성구,128.7096601,35.83329762
7883,슈에뜨자수공방,NaN,NaN,128.708496,35.83242206
7884,토민 서예,대구,수성구,128.7137348,35.83824445
7885,꽃비가죽공방,대구,수성구,128.7063427,35.8302584
7886,앨리스앤트리,대구,수성구,128.7081062,35.82972871
7887,향만가,경북,경산시,128.7249222,35.83328764
7888,이웃집104호,경북,경산시,128.7174517,35.83349919
7889,작은아씨정원,경북,경산시,128.7234826,35.83298389
7890,나희공방,경북,경산시,128.7302038,35.83184919
7891,에코메이드,경북,경산시,128.7297631,35.83076337
7892,퀼트모아,경북,경산시,128.7257448,35.82880713
7893,앨리스힐링자수공방,경북,경산시,128.7300571,35.83059693
7894,이은영작업실,경북,경산시,128.7297172,35.83023056
7895,나겸갤러리,경북,경산시,128.7300615,35.83018505
7896,아뜰리에포롱,경북,경산시,128.7160805,35.82594207
7897,나무랑모란,경북,경산시,128.7187163,35.8227171
7898,블리브라운,경북,경산시,128.7160716,35.8259404
7899,그리고놀자작업실,경북,경산시,128.7187372,35.82491556
7900,오호,경북,경산시,128.7187617,35.82492242
7901,향기그곳에머무르다,경북,경산시,128.7215976,35.82318138
7902,주얼리공방,경북,경산시,128.7220387,35.82249741
7903,키큰나무공방,경북,경산시,128.7296853,35.81576068
7904,손그릇공방,경북,경산시,128.7242641,35.82521936
7905,아둥바둥공작소,경북,경산시,128.7230377,35.82397537
7906,예손협동조합,경북,경산시,128.722504,35.82498147
7907,정화뜨개방,경북,경산시,128.7279744,35.82640331
7908,랑크벨,경북,경산시,128.7235083,35.82598535
7909,시간의가치,경북,경산시,128.728841,35.8208552
7910,봉구 corporation,경북,경산시,128.7266841,35.81485765
7911,아유공방,경북,경산시,128.7306296,35.81537852
7912,장산액자,경북,경산시,128.7328663,35.82116308
7913,칼라믹스공예방,경북,경산시,128.730504,35.81407819
7914,꼼지락공방,경북,경산시,128.7281228,35.82687156
7915,신라민속촌,경북,경산시,128.7340425,35.82015037
7916,연호나무공방,대구,수성구,128.6716625,35.84707628
7917,설아떡공방,대구,수성구,128.6908302,35.83972513
7918,다방공방,대구,수성구,128.6473794,35.81589162
7919,다금떡공방,대구,수성구,128.651746,35.85511057
7920,유럽풍십자수,대구,달서구,128.547947,35.82301784
7921,편지뜨개공방,대구,달서구,128.5199753,35.81214193
7922,오브유,대구,달서구,128.5411106,35.84485148
7923,영화랑,대구,달서구,128.5553208,35.83872526
7924,아델린 스튜디오,대구,달서구,128.5520156,35.82801904
7925,잰잰스튜디오,대구,달서구,128.5294157,35.81726691
7926,나무노리,대구,달서구,128.5292779,35.81008462
7927,끌과망치이야기,대구,달서구,128.5040381,35.82063492
7928,꾸미네작업실,대구,달서구,128.5067734,35.83228511
7929,갤러리공감,대구,달서구,128.5468732,35.81882777
7930,무애화실,대구,달서구,128.5503162,35.82831763
7931,모어댄라탄,대구,달서구,128.4932147,35.85240966
7932,서윤뜨개방,대구,달서구,128.5262943,35.81338385
7933,스튜디오앙스,대구,달서구,128.5266425,35.81157801
7934,황실유럽자수 본리점,대구,달서구,128.5401802,35.84367029
7935,느루뜨개,대구,달서구,128.545872,35.82967255
7936,윙스세라믹,대구,달서구,128.5287742,35.82535577
7937,그리니,대구,달서구,128.4954736,35.85681256
7938,헤펠레목공방 대구수목원점,대구,달서구,128.5190956,35.80429131
7939,엔젤라 캘리그라피,대구,달서구,128.5263654,35.82530438
7940,송하요,대구,달서구,128.5504012,35.82108206
7941,민정글씨,대구,달서구,128.5459777,35.84652998
7942,그녀들의재봉이야기,대구,달서구,128.5463806,35.81744903
7943,태성로타리연마,대구,달서구,128.5109871,35.84014798
7944,모든액자,대구,달서구,128.5033916,35.8538111
7945,아토 아로마아카데미,대구,달서구,128.5285573,35.82604971
7946,목공방우드끌로,대구,달서구,128.5219403,35.81098881
7947,앤플리아,대구,달서구,128.5250251,35.81701992
7948,남산화랑표구사,대구,달서구,128.5527179,35.84253566
7949,이루리솝,대구,달서구,128.5585401,35.82853476
7950,마리공방,대구,달서구,128.5508755,35.84590814
7951,천연비누만들기,대구,달서구,128.5505987,35.83941981
7952,캘리산책,대구,달서구,128.571442,35.85071526
7953,핸드메이드폭스,대구,달서구,128.5725495,35.85068995
7954,달달그림,대구,달서구,128.5529788,35.83871861
7955,아름다운공방뷰티,대구,달서구,128.5496405,35.84273129
7956,글모아공방,대구,달서구,128.545694,35.84702386
7957,양경도예,대구,달서구,128.5542006,35.84319686
7958,나래공방,대구,달서구,128.5527579,35.84089505
7959,함께뜨다,대구,달서구,128.5444208,35.84711863
7960,살림터,대구,달서구,128.5423474,35.84485416
7961,그린화랑표구사,대구,달서구,128.5498923,35.83496641
7962,라븐,대구,달서구,128.5396264,35.84387924
7963,라사라손뜨게방,대구,달서구,128.539764,35.8441253
7964,한얼갤러리,대구,달서구,128.540695,35.84693668
7965,종이마당,대구,달서구,128.5541883,35.83388541
7966,연우민화,대구,달서구,128.5390918,35.84776917
7967,김종숙공예원,NaN,NaN,128.5427666,35.83549067
7968,그리고만들고,대구,달서구,128.5405109,35.84823219
7969,달님,대구,남구,128.5592889,35.83632182
7970,김수린문인화연구소,대구,달서구,128.536777,35.84608841
7971,성진디자인목공전문,대구,남구,128.560886,35.8347475
7972,바늘소리,대구,달서구,128.4768338,35.85260495
7973,모티브,대구,달성군,128.4683135,35.84820718
7974,오이데,대구,달성군,128.4676923,35.8493971
7975,앤의작업실,대구,달성군,128.4682703,35.84790582
7976,오브유,대구,달성군,128.465528,35.84961817
7977,댕고밥상,대구,달성군,128.4671753,35.84986841
7978,꽃술공방,대구,달성군,128.467529,35.85086618
7979,민트홀릭,대구,달성군,128.4679764,35.85105537
7980,도자기공방림,대구,달성군,128.4676309,35.85014761
7981,MS돌하우스,대구,달성군,128.4675175,35.85066176
7982,케이크,대구,달서구,128.4822905,35.85127432
7983,코튼스케치,대구,달서구,128.4823252,35.85147395
7984,백향공방,대구,달서구,128.4822648,35.85179911
7985,향기뿜는뇨자,대구,달서구,128.4864007,35.85040348
7986,디오제니,대구,달서구,128.4908896,35.83854265
7987,미미살롱J,대구,달성군,128.4613759,35.85792881
7988,우테크,대구,달서구,128.4962592,35.8474875
7989,예쁜손뜨개방,대구,달성군,128.465038,35.85835821
7990,세화정공,대구,달서구,128.4983081,35.84696453
7991,다정한바느질공방,대구,달성군,128.4616605,35.85751171
7992,바르셀로나,대구,달서구,128.4932499,35.85416469
7993,샤랄라공방,대구,달성군,128.4613846,35.85804225
7994,소잉종합공예학원,대구,달성군,128.464071,35.86019395
7995,예하공방&도자기카페,대구,달성군,128.4668629,35.86367442
7996,달성요도자기공방,대구,달성군,128.4686312,35.86266875
7997,도자기공방 수작,대구,달성군,128.4679093,35.863868
7998,소소한날 대구다사점,대구,달성군,128.4667296,35.86377247
7999,핸즈나린 제2교육장,대구,달서구,128.4925765,35.85874914
8000,위빙데이,대구,달서구,128.4925698,35.85874652
8001,꿈틀,대구,달서구,128.4978618,35.85571494
8002,토모이야기,대구,달성군,128.4663619,35.86460333
8003,모네화랑표구,대구,달서구,128.4980256,35.8557165
8004,요미스타일,대구,달성군,128.4657548,35.8640376
8005,신라표구제작소,대구,달서구,128.4969982,35.85617988
8006,소풍공방,경북,고령군,128.4495241,35.82829698
8007,소림공방,경북,고령군,128.4502544,35.82524943
8008,예빌공방,대구,달성군,128.4618781,35.86519868
8009,꽃내음다육공방,NaN,NaN,128.4656228,35.84189765
8010,다올공방,대구,달서구,128.4964118,35.85607545
8011,사문진민속품고미술품경매장,대구,달성군,128.4791311,35.80988675
8012,뚝딱만들기세상,대구,달서구,128.5114266,35.83344504
8013,호수컴퓨터자수,대구,달서구,128.5147065,35.84740052
8014,빈공간,대구,달서구,128.5120631,35.85286509
8015,캔들하다,대구,달서구,128.5095947,35.85648815
8016,헬로컨츄리,대구,달서구,128.5035556,35.85569427
8017,향기나는공방,대구,달서구,128.5139078,35.85266253
8018,비사이드,대구,달서구,128.5109948,35.85496111
8019,도예공방숨,대구,달서구,128.5206888,35.84831892
8020,바늘꽃생활자수공방,대구,달서구,128.5301213,35.83534958
8021,오캄캐리커쳐,대구,달서구,128.5167895,35.81681595
8022,마라공방 대구성서점,대구,달서구,128.5099882,35.85482507
8023,또바기작은공방,대구,달서구,128.5087062,35.8568012
8024,동방상사,대구,달성군,128.4920872,35.87575645
8025,꾸메다가,대구,달성군,128.4750764,35.87365691
8026,삼익매듭,대구,달서구,128.5337502,35.84369127
8027,한림샘의그림이야기,대구,달서구,128.5339539,35.83415444
8028,비케이엔씨,대구,달서구,128.5337885,35.82895147
8029,꽃이레,대구,달서구,128.5479085,35.83060516
8030,더에코,대구,달서구,128.5497887,35.82907239
8031,주플레르,대구,달서구,128.5372612,35.81490671
8032,갤러리위즈아츠,대구,달서구,128.549993,35.81032842
8033,이태활갤러리,대구,달서구,128.5467153,35.81930201
8034,Ran's 도예창작스튜디오,대구,달서구,128.5499955,35.80704366
8035,상인화랑표구사,대구,달서구,128.5354951,35.81443185
8036,상인손뜨개,대구,달서구,128.5385913,35.81320272
8037,한국수공예문화센터 상인대곡지부,대구,달서구,128.5376683,35.81123199
8038,행복디자인,대구,달서구,128.5482723,35.811678
8039,델라다린,대구,달서구,128.5425764,35.81651836
8040,폰에르데,대구,달서구,128.5338312,35.81742692
8041,포슬린아트,대구,달서구,128.53777,35.8184003
8042,아뜰리에바시티,대구,달서구,128.5376507,35.81118355
8043,공방다시봄,대구,달서구,128.5480996,35.81133057
8044,토담,대구,달서구,128.5477076,35.80886104
8045,껀수캘리,대구,달서구,128.549109,35.81493842
8046,초콜릿하우스,대구,달서구,128.5343984,35.81999339
8047,다인,대구,달서구,128.53472,35.82175735
8048,예찬공방,대구,달서구,128.5471155,35.81620409
8049,화실,대구,달서구,128.5461479,35.80796013
8050,크레요니,대구,달서구,128.5453735,35.80795658
8051,박주현화실,대구,달서구,128.5487391,35.82186767
8052,대구포슬린아틀리에,대구,달서구,128.5395667,35.80796261
8053,그림이있는도예공방,대구,달서구,128.5474753,35.82379621
8054,두막대기,대구,달서구,128.5504173,35.82435755
8055,목색공방,대구,달서구,128.5372167,35.80731952
8056,메를랑,대구,달서구,128.5461308,35.82590419
8057,초록니트공방,대구,달서구,128.5347234,35.80762173
8058,금송,대구,달서구,128.5323405,35.8091769
8059,아뜰리에바시티,대구,달서구,128.5305196,35.81206218
8060,올더타임,대구,달서구,128.5454888,35.8268073
8061,소잉하우스,대구,달서구,128.5323222,35.80914469
8062,더쿠스튜디오,대구,달서구,128.5296715,35.8105338
8063,모든아트,대구,달서구,128.5549337,35.8258645
8064,블랑슈에뜨,대구,달서구,128.5285147,35.81159476
8065,현정도예,대구,달서구,128.5279195,35.81448154
8066,크레요니,대구,달서구,128.5298055,35.80298127
8067,이든글라스,대구,달서구,128.5261164,35.81183701
8068,글씨공간,대구,달서구,128.5248532,35.8108077
8069,한국종이접기협회 달서지회 수인아트,대구,달서구,128.5262123,35.81228367
8070,아트존,대구,달서구,128.5260036,35.8119574
8071,꿈이있는공방,대구,달서구,128.5314818,35.79879566
8072,메이리스튜디오,대구,달서구,128.5229985,35.81408711
8073,로그목공방,대구,달서구,128.5269492,35.81812104
8074,아버지공방,대구,달서구,128.528791,35.79691584
8075,어썸타임,대구,달서구,128.5234074,35.81631771
8076,혜원공예방,대구,달서구,128.5214816,35.8126924
8077,피오니,대구,달서구,128.5227949,35.81576405
8078,꼼지락공방,대구,달서구,128.5251241,35.81710517
8079,카일라 세라믹스튜디오,대구,달서구,128.5224514,35.81666325
8080,라붐,대구,달서구,128.5287265,35.82061898
8081,진앤아트미술교습소,대구,달서구,128.5092905,35.80760135
8082,슈에르떼페로,대구,달서구,128.5139878,35.8098105
8083,느루샵앤공방,대구,달서구,128.515536,35.80931427
8084,스튜디오마리,대구,달서구,128.5199885,35.81724413
8085,엠마메이드,대구,달서구,128.5201081,35.81718855
8086,박경진미술공예,대구,달서구,128.5290666,35.82191052
8087,메이공방,대구,달성군,128.5094781,35.80243082
8088,쉼표공방,대구,달성군,128.506901,35.80303359
8089,세그루목공방,대구,달성군,128.5028115,35.80422206
8090,지오우드,대구,달성군,128.5055155,35.80101612
8091,현아트액자,대구,달성군,128.5023227,35.80035226
8092,다연도예,대구,달성군,128.5109867,35.79902979
8093,보람손뜨게방,대구,달성군,128.4965955,35.80675799
8094,아미블로썸,대구,달성군,128.4990417,35.80476928
8095,공방앤스토리,대구,달성군,128.499034,35.80482795
8096,담을공방,대구,달성군,128.4906619,35.80205014
8097,손가네 목공방,대구,달성군,128.4874477,35.80189711
8098,오펜트라움,대구,달성군,128.4915256,35.80061378
8099,해피79 하우스,대구,달성군,128.4993639,35.80236906
8100,플로버공방,대구,달성군,128.4901434,35.79957656
8101,다모공방,대구,달성군,128.500247,35.80074045
8102,한땀핸즈,대구,달서구,128.5561677,35.82650096
8103,용공방,대구,달서구,128.5574414,35.8291663
8104,강옥경화실,대구,달서구,128.558192,35.82708932
8105,마레글라스스튜디오,대구,달서구,128.5526988,35.82889244
8106,아트갤러리차,대구,달서구,128.5565587,35.82646436
8107,예도인,대구,남구,128.5629431,35.82960672
8108,세올공방,대구,남구,128.5632096,35.83314839
8109,선플레이트,대구,남구,128.5654199,35.83474529
8110,나무창작소,대구,달성군,128.4461855,35.69673282
8111,민들레공방,대구,달성군,128.4168561,35.65718675
8112,아낙,대구,달성군,128.4639837,35.69995745
8113,도자예술창고 텍폴점,대구,달성군,128.4592027,35.69889985
8114,청암석조,대구,달성군,128.4375319,35.69426901
8115,쏭가라탄,대구,달성군,128.4635207,35.70062095
