기준년월,광역지자체,중분류,,지출액,전년도 지출액
201912,경상남도,관광기념품,4002,1456.0,2453.0
201912,경상남도,레저용품쇼핑,4003,45312.0,51461.0
201912,경상남도,대형쇼핑몰,4004,1143076.0,1170275.0
201912,경상남도,카지노,5001,0.0,0.0
201912,경상남도,관광유원시설,5002,3568.0,2057.0
201912,경상남도,골프장,5003,57432.0,30784.0
201912,경상남도,스키장,5004,0.0,0.0
201912,경상남도,기타레저,5005,0.0,12.0
201912,경상남도,문화서비스,5006,1378.0,977.0
201912,경상남도,식음료,6001,996093.0,1019462.0
