기준년월,광역지자체,중분류,,지출액,전년도 지출액
201909,서울특별시,관광기념품,4002,7507777.0,5513361.0
201909,서울특별시,레저용품쇼핑,4003,4231398.0,5108594.0
201909,서울특별시,대형쇼핑몰,4004,6.985419E7,9.2154636E7
201909,서울특별시,카지노,5001,2.8081368E7,2.3144503E7
201909,서울특별시,관광유원시설,5002,127400.0,204433.0
201909,서울특별시,골프장,5003,31283.0,23877.0
201909,서울특별시,스키장,5004,0.0,0.0
201909,서울특별시,기타레저,5005,0.0,233.0
201909,서울특별시,문화서비스,5006,511905.0,312433.0
201909,서울특별시,식음료,6001,3.7552932E7,3.5805066E7
201910,서울특별시,관광총소비,0000,3.42293659E8,2.94028009E8
201910,서울특별시,호텔,1001,8.0920188E7,7.3439232E7
201910,서울특별시,콘도,1002,141017.0,76370.0
201910,서울특별시,캠핑장/펜션,1003,0.0,0.0
201910,서울특별시,기타숙박,1004,1.3893267E7,1.2035547E7
201910,서울특별시,여행업,2001,492119.0,1375826.0
201910,서울특별시,육상운송,3001,117702.0,738775.0
201910,서울특별시,수상운송,3002,37659.0,33368.0
201910,서울특별시,항공운송,3003,1381580.0,1377219.0
201910,서울특별시,렌터카,3004,80493.0,125240.0
201910,서울특별시,면세점,4001,6.5075696E7,3.5109848E7
201910,서울특별시,관광기념품,4002,1.0025616E7,8122863.0
201910,서울특별시,레저용품쇼핑,4003,5105844.0,5538702.0
201910,서울특별시,대형쇼핑몰,4004,9.1669037E7,9.5009776E7
201910,서울특별시,카지노,5001,2.5209652E7,2.0782244E7
201910,서울특별시,관광유원시설,5002,184107.0,169106.0
201910,서울특별시,골프장,5003,31288.0,25316.0
201910,서울특별시,스키장,5004,0.0,0.0
201910,서울특별시,기타레저,5005,108.0,28.0
201910,서울특별시,문화서비스,5006,507678.0,366439.0
201910,서울특별시,식음료,6001,4.7420607E7,3.9702108E7
201911,서울특별시,관광총소비,0000,3.01070609E8,2.78416203E8
201911,서울특별시,호텔,1001,6.8898597E7,6.5173569E7
201911,서울특별시,콘도,1002,88895.0,38070.0
201911,서울특별시,캠핑장/펜션,1003,0.0,110.0
201911,서울특별시,기타숙박,1004,1.0771448E7,1.0379624E7
201911,서울특별시,여행업,2001,385792.0,878422.0
201911,서울특별시,육상운송,3001,93568.0,659698.0
201911,서울특별시,수상운송,3002,21266.0,11573.0
201911,서울특별시,항공운송,3003,1241163.0,1401097.0
201911,서울특별시,렌터카,3004,52889.0,73814.0
201911,서울특별시,면세점,4001,5.9767321E7,4.9322602E7
201911,서울특별시,관광기념품,4002,8632925.0,8223457.0
201911,서울특별시,레저용품쇼핑,4003,4582630.0,5668564.0
201911,서울특별시,대형쇼핑몰,4004,7.8972917E7,7.9081393E7
201911,서울특별시,카지노,5001,2.6035869E7,2.1837848E7
201911,서울특별시,관광유원시설,5002,153344.0,126232.0
201911,서울특별시,골프장,5003,20830.0,23390.0
201911,서울특별시,스키장,5004,0.0,0.0
201911,서울특별시,기타레저,5005,28.0,87.0
201911,서울특별시,문화서비스,5006,553344.0,316871.0
201911,서울특별시,식음료,6001,4.0797784E7,3.5199781E7
201912,서울특별시,관광총소비,0000,3.11461013E8,3.11279392E8
201912,서울특별시,호텔,1001,6.1997399E7,5.9707332E7
201912,서울특별시,콘도,1002,93949.0,86655.0
201912,서울특별시,캠핑장/펜션,1003,0.0,0.0
201912,서울특별시,기타숙박,1004,1.109326E7,1.1122012E7
201912,서울특별시,여행업,2001,594633.0,555576.0
201912,서울특별시,육상운송,3001,83227.0,567887.0
201912,서울특별시,수상운송,3002,17315.0,4606.0
201912,서울특별시,항공운송,3003,1172625.0,1421596.0
201912,서울특별시,렌터카,3004,106942.0,100771.0
201912,서울특별시,면세점,4001,6.1531931E7,5.2046623E7
201912,서울특별시,관광기념품,4002,8230982.0,7923684.0
201912,서울특별시,레저용품쇼핑,4003,5200150.0,6034752.0
201912,서울특별시,대형쇼핑몰,4004,9.1021853E7,1.08131415E8
201912,서울특별시,카지노,5001,2.8460767E7,2.5955077E7
201912,서울특별시,관광유원시설,5002,186881.0,244104.0
201912,서울특별시,골프장,5003,25434.0,14324.0
201912,서울특별시,스키장,5004,50.0,0.0
201912,서울특별시,기타레저,5005,8.0,80.0
201912,서울특별시,문화서비스,5006,394444.0,339555.0
201912,서울특별시,식음료,6001,4.1249165E7,3.7023342E7
